latin_name,calcium,zinc,iron,epa,dha,culture
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Chinook
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Eyak
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Bella Coola
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Central Salish
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Interior Salish
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Tillamook
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Nass-Gitksan
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Tsimshian
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Coosan
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Haida
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Siuslaw
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Tlingit
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Haisla
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Heiltsuk
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Kwakiutl
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Nootkan
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Cree
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Montagnais-Naskapi
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Ojibwa-Algonquin
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Carrier
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Chilcotin
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Dogrib
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Gwich'in
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Han
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Ingalik
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Kolchan
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Koyukon
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Sekani
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Tahltan-Kaska-Tagish
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Tanaina
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Tanana
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Tutchone
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Beothuk
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Abenaki
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Maliseet-Passamaquoddy
Salmo salar,13.3,0.5349999999999999,0.7749999999999999,0.5853835000000001,1.9208910000000001,Micmac
Salvelinus alpinus,61.44,3.76,1.5999999999999999,0.6266666666666667,0.49666666666666665,Inuit-Inupiaq
Salvelinus alpinus,61.44,3.76,1.5999999999999999,0.6266666666666667,0.49666666666666665,Nass-Gitksan
Salvelinus alpinus,61.44,3.76,1.5999999999999999,0.6266666666666667,0.49666666666666665,Cree
Salvelinus alpinus,61.44,3.76,1.5999999999999999,0.6266666666666667,0.49666666666666665,Montagnais-Naskapi
Salvelinus alpinus,61.44,3.76,1.5999999999999999,0.6266666666666667,0.49666666666666665,Carrier
Salvelinus alpinus,61.44,3.76,1.5999999999999999,0.6266666666666667,0.49666666666666665,Chipewyan
Salvelinus alpinus,61.44,3.76,1.5999999999999999,0.6266666666666667,0.49666666666666665,Gwich'in
Salvelinus alpinus,61.44,3.76,1.5999999999999999,0.6266666666666667,0.49666666666666665,Tahltan-Kaska-Tagish
Salvelinus alpinus,61.44,3.76,1.5999999999999999,0.6266666666666667,0.49666666666666665,Metis
Salvelinus alpinus,61.44,3.76,1.5999999999999999,0.6266666666666667,0.49666666666666665,Micmac
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Inuit-Inupiaq
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Yupik
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Quileute
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Chinook
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Eyak
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Bella Coola
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Central Salish
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Interior Salish
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Tillamook
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Nass-Gitksan
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Tsimshian
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Haida
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Tlingit
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Kwakiutl
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Nootkan
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Cree
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Montagnais-Naskapi
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Ojibwa-Algonquin
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Ahtna
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Carrier
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Chilcotin
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Chipewyan
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Dogrib
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Gwich'in
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Sekani
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Slavey-Hare
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Tahltan-Kaska-Tagish
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Tanaina
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Tutchone
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Metis
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Maliseet-Passamaquoddy
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Micmac
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Huron
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Inuit-Inupiaq
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Yupik
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Quileute
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Chinook
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Eyak
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Bella Coola
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Central Salish
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Interior Salish
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Tillamook
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Nass-Gitksan
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Tsimshian
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Haida
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Tlingit
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Kwakiutl
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Nootkan
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Cree
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Montagnais-Naskapi
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Ojibwa-Algonquin
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Ahtna
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Carrier
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Chilcotin
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Chipewyan
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Dogrib
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Gwich'in
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Sekani
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Slavey-Hare
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Tahltan-Kaska-Tagish
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Tanaina
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Tutchone
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Metis
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Maliseet-Passamaquoddy
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Micmac
Salvelinus namaycush,11.685714285714285,1.7582539682539682,0.7606153846153846,0.1798095238095238,0.49504761904761907,Huron
Scomber scombrus,8,0.639,1.01,0.4846770888888889,1.1401837777777777,Inuit-Inupiaq
Scomber scombrus,8,0.639,1.01,0.4846770888888889,1.1401837777777777,Nootkan
Scomber scombrus,8,0.639,1.01,0.4846770888888889,1.1401837777777777,Abenaki
Scomber scombrus,8,0.639,1.01,0.4846770888888889,1.1401837777777777,Micmac
Scomber scombrus,8,0.639,1.01,0.4846770888888889,1.1401837777777777,Wampanoag
Sparidae,41,1.92,0.9575,0.1,0.1,Inuit-Inupiaq
Sparidae,41,1.92,0.9575,0.1,0.1,Yupik
Sparidae,41,1.92,0.9575,0.1,0.1,Bella Coola
Sparidae,41,1.92,0.9575,0.1,0.1,Central Salish
Sparidae,41,1.92,0.9575,0.1,0.1,Tsimshian
Sparidae,41,1.92,0.9575,0.1,0.1,Haida
Sparidae,41,1.92,0.9575,0.1,0.1,Tlingit
Sparidae,41,1.92,0.9575,0.1,0.1,Kwakiutl
Sparidae,41,1.92,0.9575,0.1,0.1,Nootkan
Sparidae,41,1.92,0.9575,0.1,0.1,Micmac
Sparidae,41,1.92,0.9575,0.1,0.1,Powhatan
Sparidae,41,1.92,0.9575,0.1,0.1,Wampanoag
Squalus acanthias,11,0.6695,1.25,0.7,1.2,Inuit-Inupiaq
Squalus acanthias,11,0.6695,1.25,0.7,1.2,Quileute
Squalus acanthias,11,0.6695,1.25,0.7,1.2,Central Salish
Squalus acanthias,11,0.6695,1.25,0.7,1.2,Tsimshian
Squalus acanthias,11,0.6695,1.25,0.7,1.2,Haida
Squalus acanthias,11,0.6695,1.25,0.7,1.2,Nootkan
Squalus acanthias,11,0.6695,1.25,0.7,1.2,Slavey-Hare
Squalus acanthias,11,0.6695,1.25,0.7,1.2,Micmac
Squalus acanthias,11,0.6695,1.25,0.7,1.2,Wampanoag
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Inuit-Inupiaq
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Yupik
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Eyak
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Central Salish
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Interior Salish
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Nass-Gitksan
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Tlingit
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Cree
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Montagnais-Naskapi
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Ojibwa-Algonquin
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Ahtna
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Carrier
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Chilcotin
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Chipewyan
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Dogrib
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Gwich'in
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Han
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Ingalik
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Kolchan
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Koyukon
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Sekani
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Slavey-Hare
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Tahltan-Kaska-Tagish
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Tanana
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Tutchone
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Metis
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Beothuk
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Micmac
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Huron
Theragra chalcogramma,12.366666666666667,0.3887,0.19333333333333333,0.04919,0.10641613333333333,Inuit-Inupiaq
Theragra chalcogramma,12.366666666666667,0.3887,0.19333333333333333,0.04919,0.10641613333333333,Yupik
Theragra chalcogramma,12.366666666666667,0.3887,0.19333333333333333,0.04919,0.10641613333333333,Bella Coola
Theragra chalcogramma,12.366666666666667,0.3887,0.19333333333333333,0.04919,0.10641613333333333,Central Salish
Theragra chalcogramma,12.366666666666667,0.3887,0.19333333333333333,0.04919,0.10641613333333333,Tsimshian
Theragra chalcogramma,12.366666666666667,0.3887,0.19333333333333333,0.04919,0.10641613333333333,Haida
Theragra chalcogramma,12.366666666666667,0.3887,0.19333333333333333,0.04919,0.10641613333333333,Tlingit
Theragra chalcogramma,12.366666666666667,0.3887,0.19333333333333333,0.04919,0.10641613333333333,Kwakiutl
Theragra chalcogramma,12.366666666666667,0.3887,0.19333333333333333,0.04919,0.10641613333333333,Nootkan
Theragra chalcogramma,12.366666666666667,0.3887,0.19333333333333333,0.04919,0.10641613333333333,Cree
Theragra chalcogramma,12.366666666666667,0.3887,0.19333333333333333,0.04919,0.10641613333333333,Montagnais-Naskapi
Theragra chalcogramma,12.366666666666667,0.3887,0.19333333333333333,0.04919,0.10641613333333333,Abenaki
Theragra chalcogramma,12.366666666666667,0.3887,0.19333333333333333,0.04919,0.10641613333333333,Micmac
Theragra chalcogramma,12.366666666666667,0.3887,0.19333333333333333,0.04919,0.10641613333333333,Wampanoag
Thunnus alalunga,18,0.5,0.6,0.3110266666666667,0.9405600000000001,Inuit-Inupiaq
Thunnus alalunga,18,0.5,0.6,0.3110266666666667,0.9405600000000001,Nootkan
Thunnus alalunga,18,0.5,0.6,0.3110266666666667,0.9405600000000001,Abenaki
Thunnus alalunga,18,0.5,0.6,0.3110266666666667,0.9405600000000001,Micmac
Thunnus alalunga,18,0.5,0.6,0.3110266666666667,0.9405600000000001,Wampanoag
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Inuit-Inupiaq
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Central Salish
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Tlingit
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Chipewyan
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Gwich'in
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Han
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Ingalik
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Koyukon
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Slavey-Hare
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Tahltan-Kaska-Tagish
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Tanaina
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Tanana
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Tutchone
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Wampanoag
